index,rank,word,frequency,percentile,distance,probability,distance_probability
373,6527,"phlogiston",0,5.3986,-1.887458,0.00010804,-7.35966550
374,6526,"ferritin",0,5.4130,-1.887458,0.00010804,-7.35966550
375,6525,"polyandry",0,5.4275,-1.887458,0.00010804,-7.35966550
376,6524,"intermolecular",0,5.4420,-1.887458,0.00010804,-7.35966550
377,6523,"thermoregulation",0,5.4565,-1.887458,0.00010804,-7.35966550
378,6522,"papillary",0,5.4710,-1.887458,0.00010804,-7.35966550
379,6521,"epizootic",0,5.4855,-1.887458,0.00010804,-7.35966550
380,6520,"systematization",0,5.5000,-1.887458,0.00010804,-7.35966550
381,6519,"plebeian",0,5.5145,-1.887458,0.00010804,-7.35966550
382,6518,"roily",0,5.5290,-1.887458,0.00010804,-7.35966550
383,6517,"dieldrin",0,5.5435,-1.887458,0.00010804,-7.35966550
384,6516,"tondo",0,5.5580,-1.887458,0.00010804,-7.35966550
385,6515,"purposiveness",0,5.5725,-1.887458,0.00010804,-7.35966550
386,6514,"haemorrhage",0,5.5870,-1.798305,0.00010978,-7.35877397
387,6513,"practicability",0,5.6014,-1.798305,0.00010978,-7.35877397
388,6512,"kabbalah",0,5.6159,-1.798305,0.00010978,-7.35877397
389,6511,"glissade",0,5.6304,-1.798305,0.00010978,-7.35877397
390,6510,"cooper",0,5.6449,-1.798305,0.00010978,-7.35877397
391,6509,"hyoid",0,5.6594,-1.798305,0.00010978,-7.35877397
392,6508,"triploid",0,5.6739,-1.798305,0.00010978,-7.35877397
393,6507,"achromatic",0,5.6884,-1.798305,0.00010978,-7.35877397
394,6506,"cordovan",0,5.7029,-1.798305,0.00010978,-7.35877397
395,6505,"banknote",0,5.7174,-1.798305,0.00010978,-7.35877397
396,6504,"mazy",0,5.7319,-1.798305,0.00010978,-7.35877397
397,6503,"glutamine",0,5.7464,-1.798305,0.00010978,-7.35877397
398,6502,"hardiness",0,5.7609,-1.798305,0.00010978,-7.35877397
399,6501,"unstrung",0,5.7754,-1.798305,0.00010978,-7.35877397
400,6500,"naphtha",0,5.7899,-1.798305,0.00010978,-7.35877397
401,6499,"crofter",0,5.8043,-1.798305,0.00010978,-7.35877397
402,6498,"gluteal",0,5.8188,-1.798305,0.00010978,-7.35877397
403,6497,"Scythian",0,5.8333,-1.798305,0.00010978,-7.35877397
404,6496,"maladjustment",0,5.8478,-1.798305,0.00010978,-7.35877397
405,6495,"shipowner",0,5.8623,-1.798305,0.00010978,-7.35877397
406,6494,"bowrider",0,5.8768,-1.798305,0.00010978,-7.35877397
407,6493,"euchre",0,5.8913,-1.798305,0.00010978,-7.35877397
408,6492,"presbyopia",0,5.9058,-1.798305,0.00010978,-7.35877397
409,6491,"theoretic",0,5.9203,-1.798305,0.00010978,-7.35877397
410,6490,"rebbe",0,5.9348,-1.798305,0.00010978,-7.35877397
411,6489,"edibility",0,5.9493,-1.798305,0.00010978,-7.35877397
412,6488,"interviewing",0,5.9638,-1.798305,0.00010978,-7.35877397
413,6487,"prostituted",0,5.9783,-1.798305,0.00010978,-7.35877397
414,6486,"methionine",0,5.9928,-1.798305,0.00010978,-7.35877397
415,6485,"hypercholesterolemia",0,6.0072,-1.798305,0.00010978,-7.35877397
416,6484,"percutaneous",0,6.0217,-1.798305,0.00010978,-7.35877397
417,6483,"plasmid",0,6.0362,-1.798305,0.00010978,-7.35877397
418,6482,"Patagonian",0,6.0507,-1.798305,0.00010978,-7.35877397
419,6481,"brownfield",0,6.0652,-1.709152,0.00011152,-7.35788244
420,6480,"tanka",0,6.0797,-1.709152,0.00011152,-7.35788244
421,6479,"hepatocellular",0,6.0942,-1.709152,0.00011152,-7.35788244
422,6478,"parathyroid",0,6.1087,-1.709152,0.00011152,-7.35788244
423,6477,"Moonie",0,6.1232,-1.709152,0.00011152,-7.35788244
424,6476,"adverbial",0,6.1377,-1.709152,0.00011152,-7.35788244
425,6475,"recirculating",0,6.1522,-1.709152,0.00011152,-7.35788244
426,6474,"cryopreservation",0,6.1667,-1.709152,0.00011152,-7.35788244
427,6473,"hepatic",0,6.1812,-1.709152,0.00011152,-7.35788244
428,6472,"sandblasting",0,6.1957,-1.709152,0.00011152,-7.35788244
429,6471,"transcriptional",0,6.2101,-1.709152,0.00011152,-7.35788244
430,6470,"videocamera",0,6.2246,-1.709152,0.00011152,-7.35788244
431,6469,"assessable",0,6.2391,-1.709152,0.00011152,-7.35788244
432,6468,"Linnean",0,6.2536,-1.709152,0.00011152,-7.35788244
433,6467,"exiting",0,6.2681,-1.709152,0.00011152,-7.35788244
434,6466,"agglutination",0,6.2826,-1.709152,0.00011152,-7.35788244
435,6465,"lycopene",0,6.2971,-1.709152,0.00011152,-7.35788244
436,6464,"callaloo",0,6.3116,-1.709152,0.00011152,-7.35788244
437,6463,"glial",0,6.3261,-1.709152,0.00011152,-7.35788244
438,6462,"colostrum",0,6.3406,-1.709152,0.00011152,-7.35788244
439,6461,"variegation",0,6.3551,-1.709152,0.00011152,-7.35788244
440,6460,"collimator",0,6.3696,-1.709152,0.00011152,-7.35788244
441,6459,"stonefly",0,6.3841,-1.709152,0.00011152,-7.35788244
442,6458,"interiorize",0,6.3986,-1.709152,0.00011152,-7.35788244
443,6457,"scrapie",0,6.4130,-1.709152,0.00011152,-7.35788244
444,6456,"graviton",0,6.4275,-1.709152,0.00011152,-7.35788244
445,6455,"deflator",0,6.4420,-1.709152,0.00011152,-7.35788244
446,6454,"uploaded",0,6.4565,-1.709152,0.00011152,-7.35788244
447,6453,"magnifico",0,6.4710,-1.709152,0.00011152,-7.35788244
448,6452,"newspeak",0,6.4855,-1.709152,0.00011152,-7.35788244
449,6451,"wingspread",0,6.5000,-1.709152,0.00011152,-7.35788244
450,6450,"mechanical",0,6.5145,-1.709152,0.00011152,-7.35788244
451,6449,"deckle",0,6.5290,-1.709152,0.00011152,-7.35788244
452,6448,"makeable",0,6.5435,-1.709152,0.00011152,-7.35788244
453,6447,"cellulitis",0,6.5580,-1.709152,0.00011152,-7.35788244
454,6446,"copybook",0,6.5725,-1.709152,0.00011152,-7.35788244
455,6445,"bullying",0,6.5870,-1.709152,0.00011152,-7.35788244
456,6444,"oligopolistic",0,6.6014,-1.619999,0.00011326,-7.35699091
457,6443,"cadaveric",0,6.6159,-1.619999,0.00011326,-7.35699091
458,6442,"sheer",0,6.6304,-1.619999,0.00011326,-7.35699091
459,6441,"Sahelian",0,6.6449,-1.619999,0.00011326,-7.35699091
460,6440,"erythema",0,6.6594,-1.619999,0.00011326,-7.35699091
461,6439,"metacarpal",0,6.6739,-1.619999,0.00011326,-7.35699091
462,6438,"Eritrean",0,6.6884,-1.619999,0.00011326,-7.35699091
463,6437,"Estonian",0,6.7029,-1.619999,0.00011326,-7.35699091
464,6436,"Thatcherite",0,6.7174,-1.619999,0.00011326,-7.35699091
465,6435,"chinaberry",0,6.7319,-1.619999,0.00011326,-7.35699091
466,6434,"corm",0,6.7464,-1.619999,0.00011326,-7.35699091
467,6433,"coccus",0,6.7609,-1.619999,0.00011326,-7.35699091
468,6432,"polonaise",0,6.7754,-1.619999,0.00011326,-7.35699091
469,6431,"whistling",0,6.7899,-1.619999,0.00011326,-7.35699091
470,6430,"homologous",0,6.8043,-1.619999,0.00011326,-7.35699091
471,6429,"nisei",0,6.8188,-1.619999,0.00011326,-7.35699091
472,6428,"proposer",0,6.8333,-1.619999,0.00011326,-7.35699091
473,6427,"cephalosporin",0,6.8478,-1.619999,0.00011326,-7.35699091
474,6426,"neurobehavioral",0,6.8623,-1.619999,0.00011326,-7.35699091
475,6425,"sacralization",0,6.8768,-1.619999,0.00011326,-7.35699091
476,6424,"Eurasian",0,6.8913,-1.619999,0.00011326,-7.35699091
477,6423,"zygomatic",0,6.9058,-1.619999,0.00011326,-7.35699091
478,6422,"chalcedony",0,6.9203,-1.619999,0.00011326,-7.35699091
479,6421,"physiographic",0,6.9348,-1.619999,0.00011326,-7.35699091
480,6420,"whelk",0,6.9493,-1.619999,0.00011326,-7.35699091
481,6419,"quantized",0,6.9638,-1.619999,0.00011326,-7.35699091
482,6418,"wat",0,6.9783,-1.619999,0.00011326,-7.35699091
483,6417,"sparker",0,6.9928,-1.619999,0.00011326,-7.35699091
484,6416,"mycologist",0,7.0072,-1.619999,0.00011326,-7.35699091
485,6415,"evensong",0,7.0217,-1.619999,0.00011326,-7.35699091
486,6414,"pachuco",0,7.0362,-1.619999,0.00011326,-7.35699091
487,6413,"corporatism",0,7.0507,-1.619999,0.00011326,-7.35699091
488,6412,"hantavirus",0,7.0652,-1.619999,0.00011326,-7.35699091
489,6411,"fluorite",0,7.0797,-1.619999,0.00011326,-7.35699091
490,6410,"bricoleur",0,7.0942,-1.619999,0.00011326,-7.35699091
491,6409,"godparent",0,7.1087,-1.619999,0.00011326,-7.35699091
492,6408,"plainclothesman",0,7.1232,-1.619999,0.00011326,-7.35699091
493,6407,"routinization",0,7.1377,-1.619999,0.00011326,-7.35699091
494,6406,"pyrite",0,7.1522,-1.619999,0.00011326,-7.35699091
495,6405,"possessory",0,7.1667,-1.619999,0.00011326,-7.35699091
496,6404,"dysthymia",0,7.1812,-1.619999,0.00011326,-7.35699091
497,6403,"technics",0,7.1957,-1.619999,0.00011326,-7.35699091
498,6402,"malleolus",0,7.2101,-1.619999,0.00011326,-7.35699091
499,6401,"deprogrammer",0,7.2246,-1.619999,0.00011326,-7.35699091
500,6400,"scripturally",0,7.2391,-1.619999,0.00011326,-7.35699091
501,6399,"arthroscopy",0,7.2536,-1.619999,0.00011326,-7.35699091
502,6398,"sensate",0,7.2681,-1.619999,0.00011326,-7.35699091
503,6397,"excisional",0,7.2826,-1.619999,0.00011326,-7.35699091
504,6396,"aerodigestive",0,7.2971,-1.619999,0.00011326,-7.35699091
505,6395,"blackfly",0,7.3116,-1.619999,0.00011326,-7.35699091
506,6394,"cultist",0,7.3261,-1.530846,0.00011501,-7.35609938
507,6393,"enucleation",0,7.3406,-1.530846,0.00011501,-7.35609938
508,6392,"tinware",0,7.3551,-1.530846,0.00011501,-7.35609938
509,6391,"headrest",0,7.3696,-1.530846,0.00011501,-7.35609938
510,6390,"corbel",0,7.3841,-1.530846,0.00011501,-7.35609938
511,6389,"metrically",0,7.3986,-1.530846,0.00011501,-7.35609938
512,6388,"enuresis",0,7.4130,-1.530846,0.00011501,-7.35609938
513,6387,"spectroscope",0,7.4275,-1.530846,0.00011501,-7.35609938
514,6386,"desalinated",0,7.4420,-1.530846,0.00011501,-7.35609938
515,6385,"workpiece",0,7.4565,-1.530846,0.00011501,-7.35609938
516,6384,"radiometric",0,7.4710,-1.530846,0.00011501,-7.35609938
517,6383,"embryogenesis",0,7.4855,-1.530846,0.00011501,-7.35609938
518,6382,"privateer",0,7.5000,-1.530846,0.00011501,-7.35609938
519,6381,"meteoroid",0,7.5145,-1.530846,0.00011501,-7.35609938
520,6380,"phosphoric",0,7.5290,-1.530846,0.00011501,-7.35609938
521,6379,"replicant",0,7.5435,-1.530846,0.00011501,-7.35609938
522,6378,"pharmacognosy",0,7.5580,-1.530846,0.00011501,-7.35609938
523,6377,"portcullis",0,7.5725,-1.530846,0.00011501,-7.35609938
524,6376,"touristic",0,7.5870,-1.530846,0.00011501,-7.35609938
525,6375,"mesoscopic",0,7.6014,-1.530846,0.00011501,-7.35609938
526,6374,"extrication",0,7.6159,-1.530846,0.00011501,-7.35609938
527,6373,"metadata",0,7.6304,-1.530846,0.00011501,-7.35609938
528,6372,"aseptically",0,7.6449,-1.530846,0.00011501,-7.35609938
529,6371,"residuals",0,7.6594,-1.530846,0.00011501,-7.35609938
530,6370,"mycobacteria",0,7.6739,-1.530846,0.00011501,-7.35609938
531,6369,"neurogenic",0,7.6884,-1.530846,0.00011501,-7.35609938
532,6368,"ulcerated",0,7.7029,-1.530846,0.00011501,-7.35609938
533,6367,"resection",0,7.7174,-1.530846,0.00011501,-7.35609938
534,6366,"marchioness",0,7.7319,-1.530846,0.00011501,-7.35609938
535,6365,"creaturely",0,7.7464,-1.530846,0.00011501,-7.35609938
536,6364,"phi",0,7.7609,-1.530846,0.00011501,-7.35609938
537,6363,"stroma",0,7.7754,-1.530846,0.00011501,-7.35609938
538,6362,"detectability",0,7.7899,-1.530846,0.00011501,-7.35609938
539,6361,"antitoxin",0,7.8043,-1.530846,0.00011501,-7.35609938
540,6360,"epiphanic",0,7.8188,-1.530846,0.00011501,-7.35609938
541,6359,"organisational",0,7.8333,-1.530846,0.00011501,-7.35609938
542,6358,"snowmaking",0,7.8478,-1.530846,0.00011501,-7.35609938
543,6357,"Amerindian",0,7.8623,-1.530846,0.00011501,-7.35609938
544,6356,"chigger",0,7.8768,-1.530846,0.00011501,-7.35609938
545,6355,"meetinghouse",0,7.8913,-1.530846,0.00011501,-7.35609938
546,6354,"ironstone",0,7.9058,-1.530846,0.00011501,-7.35609938
547,6353,"uninstalled",0,7.9203,-1.530846,0.00011501,-7.35609938
548,6352,"patrilineage",0,7.9348,-1.530846,0.00011501,-7.35609938
549,6351,"hyperpigmentation",0,7.9493,-1.530846,0.00011501,-7.35609938
550,6350,"apatosaurus",0,7.9638,-1.530846,0.00011501,-7.35609938
551,6349,"caulking",0,7.9783,-1.530846,0.00011501,-7.35609938
552,6348,"gasifier",0,7.9928,-1.530846,0.00011501,-7.35609938
553,6347,"dimorphic",0,8.0072,-1.530846,0.00011501,-7.35609938
554,6346,"casein",0,8.0217,-1.441693,0.00011675,-7.35520785
555,6345,"pylorus",0,8.0362,-1.441693,0.00011675,-7.35520785
556,6344,"theist",0,8.0507,-1.441693,0.00011675,-7.35520785
557,6343,"autosomal",0,8.0652,-1.441693,0.00011675,-7.35520785
558,6342,"macrocosmic",0,8.0797,-1.441693,0.00011675,-7.35520785
559,6341,"Kuwaiti",0,8.0942,-1.441693,0.00011675,-7.35520785
560,6340,"panty",0,8.1087,-1.441693,0.00011675,-7.35520785
561,6339,"potter",0,8.1232,-1.441693,0.00011675,-7.35520785
562,6338,"weedbed",0,8.1377,-1.441693,0.00011675,-7.35520785
563,6337,"annotation",0,8.1522,-1.441693,0.00011675,-7.35520785
564,6336,"repellency",0,8.1667,-1.441693,0.00011675,-7.35520785
565,6335,"marguerite",0,8.1812,-1.441693,0.00011675,-7.35520785
566,6334,"middling",0,8.1957,-1.441693,0.00011675,-7.35520785
567,6333,"eutrophication",0,8.2101,-1.441693,0.00011675,-7.35520785
568,6332,"wainscot",0,8.2246,-1.441693,0.00011675,-7.35520785
569,6331,"satiated",0,8.2391,-1.441693,0.00011675,-7.35520785
570,6330,"asynchronously",0,8.2536,-1.441693,0.00011675,-7.35520785
571,6329,"canebrake",0,8.2681,-1.441693,0.00011675,-7.35520785
572,6328,"bilateralism",0,8.2826,-1.441693,0.00011675,-7.35520785
573,6327,"franchiser",0,8.2971,-1.441693,0.00011675,-7.35520785
574,6326,"thrip",0,8.3116,-1.441693,0.00011675,-7.35520785
575,6325,"hemolytic",0,8.3261,-1.441693,0.00011675,-7.35520785
576,6324,"headspace",0,8.3406,-1.441693,0.00011675,-7.35520785
577,6323,"paddlewheel",0,8.3551,-1.441693,0.00011675,-7.35520785
578,6322,"loosestrife",0,8.3696,-1.441693,0.00011675,-7.35520785
579,6321,"cooperativeness",0,8.3841,-1.441693,0.00011675,-7.35520785
580,6320,"kafir",0,8.3986,-1.441693,0.00011675,-7.35520785
581,6319,"ripcord",0,8.4130,-1.441693,0.00011675,-7.35520785
582,6318,"muskie",0,8.4275,-1.441693,0.00011675,-7.35520785
583,6317,"catecholamine",0,8.4420,-1.441693,0.00011675,-7.35520785
584,6316,"paraplegia",0,8.4565,-1.441693,0.00011675,-7.35520785
585,6315,"apparat",0,8.4710,-1.441693,0.00011675,-7.35520785
586,6314,"principalship",0,8.4855,-1.441693,0.00011675,-7.35520785
587,6313,"oxygenate",0,8.5000,-1.441693,0.00011675,-7.35520785
588,6312,"buffered",0,8.5145,-1.441693,0.00011675,-7.35520785
589,6311,"brucellosis",0,8.5290,-1.441693,0.00011675,-7.35520785
590,6310,"perfuse",0,8.5435,-1.441693,0.00011675,-7.35520785
591,6309,"alopecia",0,8.5580,-1.441693,0.00011675,-7.35520785
592,6308,"chico",0,8.5725,-1.441693,0.00011675,-7.35520785
593,6307,"krater",0,8.5870,-1.441693,0.00011675,-7.35520785
594,6306,"monological",0,8.6014,-1.441693,0.00011675,-7.35520785
595,6305,"unpresidential",0,8.6159,-1.441693,0.00011675,-7.35520785
596,6304,"centralist",0,8.6304,-1.441693,0.00011675,-7.35520785
597,6303,"behavioristic",0,8.6449,-1.441693,0.00011675,-7.35520785
598,6302,"bioaccumulation",0,8.6594,-1.441693,0.00011675,-7.35520785
599,6301,"faery",0,8.6739,-1.441693,0.00011675,-7.35520785
600,6300,"junto",0,8.6884,-1.441693,0.00011675,-7.35520785
601,6299,"foreseeably",0,8.7029,-1.441693,0.00011675,-7.35520785
602,6298,"histopathologic",0,8.7174,-1.441693,0.00011675,-7.35520785
603,6297,"Pompeian",0,8.7319,-1.441693,0.00011675,-7.35520785
604,6296,"cultic",0,8.7464,-1.441693,0.00011675,-7.35520785
605,6295,"scarab",0,8.7609,-1.441693,0.00011675,-7.35520785
606,6294,"interleukin",0,8.7754,-1.441693,0.00011675,-7.35520785
607,6293,"nasogastric",0,8.7899,-1.441693,0.00011675,-7.35520785
608,6292,"subjectivist",0,8.8043,-1.441693,0.00011675,-7.35520785
609,6291,"agarose",0,8.8188,-1.441693,0.00011675,-7.35520785
610,6290,"defrosted",0,8.8333,-1.441693,0.00011675,-7.35520785
611,6289,"pulsatile",0,8.8478,-1.441693,0.00011675,-7.35520785
612,6288,"frisket",0,8.8623,-1.441693,0.00011675,-7.35520785
613,6287,"imp",0,8.8768,-1.352541,0.00011849,-7.35431632
614,6286,"thud",0,8.8913,-1.352541,0.00011849,-7.35431632
615,6285,"disembarkation",0,8.9058,-1.352541,0.00011849,-7.35431632
616,6284,"fractionation",0,8.9203,-1.352541,0.00011849,-7.35431632
617,6283,"hydrating",0,8.9348,-1.352541,0.00011849,-7.35431632
618,6282,"contrastive",0,8.9493,-1.352541,0.00011849,-7.35431632
619,6281,"meiosis",0,8.9638,-1.352541,0.00011849,-7.35431632
620,6280,"ticketing",0,8.9783,-1.352541,0.00011849,-7.35431632
621,6279,"nailer",0,8.9928,-1.352541,0.00011849,-7.35431632
622,6278,"astrometric",0,9.0072,-1.352541,0.00011849,-7.35431632
623,6277,"yap",0,9.0217,-1.352541,0.00011849,-7.35431632
624,6276,"intercity",0,9.0362,-1.352541,0.00011849,-7.35431632
625,6275,"entailment",0,9.0507,-1.352541,0.00011849,-7.35431632
626,6274,"tambour",0,9.0652,-1.352541,0.00011849,-7.35431632
627,6273,"moonlet",0,9.0797,-1.352541,0.00011849,-7.35431632
628,6272,"grayed",0,9.0942,-1.352541,0.00011849,-7.35431632
629,6271,"dimorphism",0,9.1087,-1.352541,0.00011849,-7.35431632
630,6270,"sucky",0,9.1232,-1.352541,0.00011849,-7.35431632
631,6269,"bagasse",0,9.1377,-1.352541,0.00011849,-7.35431632
632,6268,"slipknot",0,9.1522,-1.352541,0.00011849,-7.35431632
633,6267,"bantering",0,9.1667,-1.352541,0.00011849,-7.35431632
634,6266,"turtledove",0,9.1812,-1.352541,0.00011849,-7.35431632
635,6265,"Stradivarius",0,9.1957,-1.352541,0.00011849,-7.35431632
636,6264,"Appian",0,9.2101,-1.352541,0.00011849,-7.35431632
637,6263,"predication",0,9.2246,-1.352541,0.00011849,-7.35431632
638,6262,"loden",0,9.2391,-1.352541,0.00011849,-7.35431632
639,6261,"ensuite",0,9.2536,-1.352541,0.00011849,-7.35431632
640,6260,"uncompressed",0,9.2681,-1.352541,0.00011849,-7.35431632
641,6259,"consolidator",0,9.2826,-1.352541,0.00011849,-7.35431632
642,6258,"burl",0,9.2971,-1.352541,0.00011849,-7.35431632
643,6257,"shiso",0,9.3116,-1.352541,0.00011849,-7.35431632
644,6256,"anthrax",0,9.3261,-1.352541,0.00011849,-7.35431632
645,6255,"trinitarian",0,9.3406,-1.352541,0.00011849,-7.35431632
646,6254,"fibroid",0,9.3551,-1.352541,0.00011849,-7.35431632
647,6253,"hagiographic",0,9.3696,-1.352541,0.00011849,-7.35431632
648,6252,"legionary",0,9.3841,-1.352541,0.00011849,-7.35431632
649,6251,"Arthurian",0,9.3986,-1.352541,0.00011849,-7.35431632
650,6250,"gorget",0,9.4130,-1.352541,0.00011849,-7.35431632
651,6249,"archduke",0,9.4275,-1.352541,0.00011849,-7.35431632
652,6248,"zookeeper",0,9.4420,-1.352541,0.00011849,-7.35431632
653,6247,"fluoxetine",0,9.4565,-1.352541,0.00011849,-7.35431632
654,6246,"scrapple",0,9.4710,-1.352541,0.00011849,-7.35431632
655,6245,"interruptible",0,9.4855,-1.352541,0.00011849,-7.35431632
656,6244,"forewing",0,9.5000,-1.352541,0.00011849,-7.35431632
657,6243,"reinforcer",0,9.5145,-1.352541,0.00011849,-7.35431632
658,6242,"analogical",0,9.5290,-1.352541,0.00011849,-7.35431632
659,6241,"egoistic",0,9.5435,-1.352541,0.00011849,-7.35431632
660,6240,"Caledonian",0,9.5580,-1.352541,0.00011849,-7.35431632
661,6239,"ephedra",0,9.5725,-1.352541,0.00011849,-7.35431632
662,6238,"substitutability",0,9.5870,-1.352541,0.00011849,-7.35431632
663,6237,"chromodynamics",0,9.6014,-1.352541,0.00011849,-7.35431632
664,6236,"orang",0,9.6159,-1.352541,0.00011849,-7.35431632
665,6235,"opacification",0,9.6304,-1.352541,0.00011849,-7.35431632
666,6234,"hydrolyzed",0,9.6449,-1.352541,0.00011849,-7.35431632
667,6233,"paladin",0,9.6594,-1.352541,0.00011849,-7.35431632
668,6232,"valence",0,9.6739,-1.352541,0.00011849,-7.35431632
669,6231,"snigger",0,9.6884,-1.352541,0.00011849,-7.35431632
670,6230,"redly",0,9.7029,-1.352541,0.00011849,-7.35431632
671,6229,"deceived",0,9.7174,-1.352541,0.00011849,-7.35431632
672,6228,"magnetics",0,9.7319,-1.352541,0.00011849,-7.35431632
673,6227,"rescission",0,9.7464,-1.263388,0.00012023,-7.35342479
674,6226,"cheroot",0,9.7609,-1.263388,0.00012023,-7.35342479
675,6225,"dyadic",0,9.7754,-1.263388,0.00012023,-7.35342479
676,6224,"zoomorphic",0,9.7899,-1.263388,0.00012023,-7.35342479
677,6223,"nonmagnetic",0,9.8043,-1.263388,0.00012023,-7.35342479
678,6222,"biophysical",0,9.8188,-1.263388,0.00012023,-7.35342479
679,6221,"shorn",0,9.8333,-1.263388,0.00012023,-7.35342479
680,6220,"abstractedly",0,9.8478,-1.263388,0.00012023,-7.35342479
681,6219,"rezoning",0,9.8623,-1.263388,0.00012023,-7.35342479
682,6218,"demineralization",0,9.8768,-1.263388,0.00012023,-7.35342479
683,6217,"synchronic",0,9.8913,-1.263388,0.00012023,-7.35342479
684,6216,"carpaccio",0,9.9058,-1.263388,0.00012023,-7.35342479
685,6215,"nonperformance",0,9.9203,-1.263388,0.00012023,-7.35342479
686,6214,"horizontality",0,9.9348,-1.263388,0.00012023,-7.35342479
687,6213,"respirable",0,9.9493,-1.263388,0.00012023,-7.35342479
688,6212,"verbalized",0,9.9638,-1.263388,0.00012023,-7.35342479
689,6211,"mitigation",0,9.9783,-1.263388,0.00012023,-7.35342479
690,6210,"chatelaine",0,9.9928,-1.263388,0.00012023,-7.35342479
691,6209,"engorgement",0,10.0072,-1.263388,0.00012023,-7.35342479
692,6208,"Revisionist",0,10.0217,-1.263388,0.00012023,-7.35342479
693,6207,"decadal",0,10.0362,-1.263388,0.00012023,-7.35342479
694,6206,"allen",0,10.0507,-1.263388,0.00012023,-7.35342479
695,6205,"maxillary",0,10.0652,-1.263388,0.00012023,-7.35342479
696,6204,"robbin",0,10.0797,-1.263388,0.00012023,-7.35342479
697,6203,"electromyography",0,10.0942,-1.263388,0.00012023,-7.35342479
698,6202,"arithmetically",0,10.1087,-1.263388,0.00012023,-7.35342479
699,6201,"Yemenite",0,10.1232,-1.263388,0.00012023,-7.35342479
700,6200,"exegetical",0,10.1377,-1.263388,0.00012023,-7.35342479
701,6199,"extratextual",0,10.1522,-1.263388,0.00012023,-7.35342479
702,6198,"glucosamine",0,10.1667,-1.263388,0.00012023,-7.35342479
703,6197,"pinging",0,10.1812,-1.263388,0.00012023,-7.35342479
704,6196,"peoplehood",0,10.1957,-1.263388,0.00012023,-7.35342479
705,6195,"inactivated",0,10.2101,-1.263388,0.00012023,-7.35342479
706,6194,"ephemeris",0,10.2246,-1.263388,0.00012023,-7.35342479
707,6193,"devourer",0,10.2391,-1.263388,0.00012023,-7.35342479
708,6192,"comprehensibility",0,10.2536,-1.263388,0.00012023,-7.35342479
709,6191,"lysis",0,10.2681,-1.263388,0.00012023,-7.35342479
710,6190,"spasticity",0,10.2826,-1.263388,0.00012023,-7.35342479
711,6189,"subsumption",0,10.2971,-1.263388,0.00012023,-7.35342479
